2016/4/1 0:00,-1,-0.70754717,251,-0.090909091,-0.03030303,-0.157894737,0,-0.019333
2016/4/1 0:15,-1,-0.70754717,251,-0.090909091,-0.03030303,-0.157894737,0,-0.019333
2016/4/1 0:30,-1,-0.716981132,250,-0.107070707,-0.03030303,-0.136842105,0,-0.021
2016/4/1 0:45,-1,-0.726415094,248,-0.123232323,0.03030303,-0.094736842,0,-0.022
2016/4/1 1:00,-1,-0.735849057,244,-0.135353535,0.03030303,-0.073684211,0,-0.022
2016/4/1 1:15,-1,-0.754716981,241,-0.147474747,0.03030303,-0.052631579,0,-0.022
2016/4/1 1:30,-1,-0.754716981,234,-0.163636364,0.03030303,-0.010526316,0,-0.020667
2016/4/1 1:45,-1,-0.754716981,231,-0.17979798,0.03030303,0.010526316,0,-0.020667
2016/4/1 2:00,-1,-0.764150943,227,-0.191919192,0.03030303,0.031578947,0,-0.020667
2016/4/1 2:15,-1,-0.764150943,220,-0.204040404,0.03030303,0.073684211,0,-0.022
2016/4/1 2:30,-1,-0.773584906,215,-0.216161616,0.03030303,0.094736842,0,-0.022
2016/4/1 2:45,-1,-0.773584906,210,-0.224242424,0.03030303,0.115789474,0,-0.022
2016/4/1 3:00,-1,-0.773584906,204,-0.236363636,0.03030303,0.136842105,0,-0.021
2016/4/1 3:15,-1,-0.783018868,200,-0.248484848,0.03030303,0.157894737,0,-0.020667
2016/4/1 3:30,-1,-0.773584906,195,-0.256565657,0.03030303,0.178947368,0,-0.022
2016/4/1 3:45,-1,-0.773584906,189,-0.264646465,-0.03030303,0.178947368,0,-0.022
2016/4/1 4:00,-1,-0.773584906,185,-0.276767677,-0.03030303,0.2,0,-0.022
2016/4/1 4:15,-1,-0.773584906,182,-0.284848485,-0.03030303,0.2,0,-0.019
2016/4/1 4:30,-1,-0.773584906,180,-0.288888889,-0.03030303,0.2,0,-0.022
2016/4/1 4:45,-1,-0.773584906,180,-0.296969697,-0.03030303,0.2,0,-0.022
2016/4/1 5:00,-1,-0.773584906,180,-0.305050505,-0.03030303,0.2,0,-0.020667
2016/4/1 5:15,-1,-0.773584906,180,-0.309090909,-0.03030303,0.2,0,-0.022
2016/4/1 5:30,-1,-0.773584906,180,-0.313131313,-0.03030303,0.178947368,0,-0.020667
2016/4/1 5:45,-1,-0.773584906,180,-0.317171717,-0.03030303,0.178947368,0,-0.022
2016/4/1 6:00,-1,-0.783018868,180,-0.321212121,-0.03030303,0.178947368,0,-0.020667
2016/4/1 6:15,-1,-0.783018868,182,-0.325252525,-0.03030303,0.157894737,0,-0.022
2016/4/1 6:30,-1,-0.783018868,185,-0.325252525,-0.03030303,0.136842105,0,-0.022
2016/4/1 6:45,-1,-0.79245283,188,-0.321212121,0.03030303,0.136842105,0,-0.022
2016/4/1 7:00,-1,-0.783018868,193,-0.321212121,0.03030303,0.115789474,8.17767,0.022333
2016/4/1 7:15,-0.966069746,-0.783018868,195,-0.313131313,0.03030303,0.073684211,44.8,0.203667
2016/4/1 7:30,-0.898209237,-0.783018868,198,-0.305050505,0.090909091,0.052631579,100.267,0.557667
2016/4/1 7:45,-0.828463713,-0.783018868,200,-0.296969697,0.090909091,0.031578947,161.067,1.111
2016/4/1 8:00,-0.760603205,-0.783018868,203,-0.284848485,0.090909091,-0.010526316,225.067,1.78733
2016/4/1 8:15,-0.67200754,-0.783018868,203,-0.268686869,0.090909091,-0.052631579,290.133,2.55
2016/4/1 8:30,-0.564561734,-0.783018868,203,-0.248484848,0.090909091,-0.094736842,353.422,3.31733
2016/4/1 8:45,-0.455230914,-0.79245283,202,-0.224242424,0.090909091,-0.115789474,419.556,4.064
2016/4/1 9:00,-0.345900094,-0.79245283,202,-0.204040404,0.090909091,-0.157894737,487.467,4.751
2016/4/1 9:15,-0.245994345,-0.79245283,202,-0.17979798,0.090909091,-0.2,552.533,5.38767
2016/4/1 9:30,-0.153628652,-0.801886792,199,-0.151515152,0.090909091,-0.242105263,613.333,5.93933
2016/4/1 9:45,-0.059377945,-0.801886792,197,-0.127272727,0.090909091,-0.284210526,675.556,6.058
2016/4/1 10:00,0.034872762,-0.811320755,198,-0.098989899,0.090909091,-0.326315789,733.511,6.05233
2016/4/1 10:15,0.12535344,-0.811320755,195,-0.070707071,0.090909091,-0.347368421,791.111,6.03133
2016/4/1 10:30,0.213949105,-0.820754717,189,-0.042424242,0.090909091,-0.389473684,844.445,5.71333
2016/4/1 10:45,0.304429783,-0.820754717,186,-0.014141414,0.090909091,-0.431578947,891.378,5.542
2016/4/1 11:00,0.393025448,-0.820754717,183,0.014141414,0.03030303,-0.452631579,937.956,5.53933
2016/4/1 11:15,0.470311027,-0.820754717,180,0.038383838,0.03030303,-0.473684211,978.489,5.76833
2016/4/1 11:30,0.54005655,-0.820754717,177,0.062626263,0.03030303,-0.494736842,1016.53,6.94433
2016/4/1 11:45,0.609802074,-0.820754717,177,0.086868687,-0.03030303,-0.515789474,1048.89,6.74767
2016/4/1 12:00,0.677662582,-0.820754717,174,0.111111111,-0.03030303,-0.536842105,1071.64,8.41167
2016/4/1 12:15,0.72667295,-0.820754717,171,0.135353535,-0.03030303,-0.557894737,1091.56,7.63567
2016/4/1 12:30,0.754948162,-0.811320755,171,0.155555556,-0.03030303,-0.578947368,1100.8,7.212
2016/4/1 12:45,0.783223374,-0.811320755,169,0.175757576,-0.03030303,-0.578947368,1103.29,6.98167
2016/4/1 13:00,0.811498586,-0.801886792,166,0.195959596,-0.090909091,-0.578947368,1109.33,7.05133
2016/4/1 13:15,0.822808671,-0.801886792,166,0.212121212,-0.090909091,-0.6,1107.91,7.078
2016/4/1 13:30,0.819038643,-0.79245283,167,0.228282828,-0.090909091,-0.621052632,1098.67,7.041
2016/4/1 13:45,0.817153629,-0.783018868,165,0.244444444,-0.151515152,-0.621052632,1089.42,7.35933
2016/4/1 14:00,0.8133836,-0.783018868,165,0.260606061,-0.151515152,-0.621052632,1069.87,7.38733
2016/4/1 14:15,0.792648445,-0.773584906,165,0.276767677,-0.151515152,-0.642105263,1043.2,7.875
2016/4/1 14:30,0.753063148,-0.764150943,166,0.288888889,-0.151515152,-0.663157895,1017.96,8.049
2016/4/1 14:45,0.715362865,-0.754716981,167,0.305050505,-0.151515152,-0.663157895,988.444,8.06233
2016/4/1 15:00,0.675777568,-0.745283019,167,0.321212121,-0.212121212,-0.663157895,925.867,7.96733
2016/4/1 15:15,0.619227144,-0.735849057,167,0.329292929,-0.212121212,-0.684210526,911.644,8.18267
2016/4/1 15:30,0.547596607,-0.726415094,168,0.337373737,-0.212121212,-0.684210526,860.8,8.125
2016/4/1 15:45,0.47596607,-0.726415094,170,0.345454545,-0.272727273,-0.705263158,813.156,7.835
2016/4/1 16:00,0.402450518,-0.716981132,171,0.353535354,-0.272727273,-0.705263158,740.978,7.261
2016/4/1 16:15,0.319509896,-0.70754717,171,0.357575758,-0.272727273,-0.705263158,706.133,6.89967
2016/4/1 16:30,0.221489161,-0.698113208,173,0.357575758,-0.272727273,-0.705263158,625.422,6.16833
2016/4/1 16:45,0.12535344,-0.688679245,175,0.357575758,-0.272727273,-0.684210526,605.156,5.91233
2016/4/1 17:00,0.029217719,-0.669811321,177,0.357575758,-0.333333333,-0.684210526,307.911,2.86833
2016/4/1 17:15,-0.07068803,-0.660377358,178,0.353535354,-0.333333333,-0.663157895,429.511,4.51167
2016/4/1 17:30,-0.172478794,-0.660377358,180,0.341414141,-0.333333333,-0.663157895,308.267,3.07367
2016/4/1 17:45,-0.276154571,-0.650943396,182,0.333333333,-0.333333333,-0.642105263,149.333,1.399
2016/4/1 18:00,-0.379830349,-0.641509434,185,0.325252525,-0.333333333,-0.621052632,67.9113,0.58
2016/4/1 18:15,-0.479736098,-0.641509434,186,0.309090909,-0.333333333,-0.6,57.6,0.498
2016/4/1 18:30,-0.575871819,-0.632075472,187,0.292929293,-0.272727273,-0.578947368,92.8,0.769
2016/4/1 18:45,-0.67200754,-0.613207547,190,0.276767677,-0.272727273,-0.557894737,65.4223,0.544
2016/4/1 19:00,-0.770028275,-0.613207547,191,0.260606061,-0.272727273,-0.536842105,43.0223,0.383667
2016/4/1 19:15,-0.841658812,-0.613207547,191,0.244444444,-0.272727273,-0.515789474,13.8667,0.127667
2016/4/1 19:30,-0.886899152,-0.613207547,193,0.224242424,-0.272727273,-0.494736842,0.355667,-0.009
2016/4/1 19:45,-0.932139491,-0.613207547,194,0.208080808,-0.212121212,-0.473684211,0,-0.027
2016/4/1 20:00,-0.97737983,-0.613207547,194,0.187878788,-0.212121212,-0.452631579,0,-0.027
2016/4/1 20:15,-1,-0.613207547,194,0.167676768,-0.212121212,-0.452631579,0,-0.027
2016/4/1 20:30,-1,-0.622641509,193,0.151515152,-0.151515152,-0.431578947,0,-0.027
2016/4/1 20:45,-1,-0.632075472,192,0.135353535,-0.151515152,-0.410526316,0,-0.027
2016/4/1 21:00,-1,-0.632075472,192,0.115151515,-0.151515152,-0.410526316,0,-0.027
2016/4/1 21:15,-1,-0.650943396,189,0.098989899,-0.151515152,-0.410526316,0,-0.027
2016/4/1 21:30,-1,-0.660377358,188,0.086868687,-0.151515152,-0.410526316,0,-0.027
2016/4/1 21:45,-1,-0.669811321,185,0.070707071,-0.151515152,-0.410526316,0,-0.027
2016/4/1 22:00,-1,-0.679245283,182,0.054545455,-0.151515152,-0.410526316,0,-0.027
2016/4/1 22:15,-1,-0.688679245,178,0.042424242,-0.151515152,-0.410526316,0,-0.027
2016/4/1 22:30,-1,-0.70754717,173,0.03030303,-0.151515152,-0.389473684,0,-0.027
2016/4/1 22:45,-1,-0.70754717,167,0.018181818,-0.090909091,-0.368421053,0,-0.027
2016/4/1 23:00,-1,-0.70754717,161,0.006060606,-0.090909091,-0.368421053,0,-0.027
2016/4/1 23:15,-1,-0.70754717,155,-0.006060606,-0.090909091,-0.347368421,0,-0.027
2016/4/1 23:30,-1,-0.698113208,148,-0.014141414,-0.090909091,-0.326315789,0,-0.027
2016/4/1 23:45,-1,-0.688679245,142,-0.026262626,-0.090909091,-0.305263158,0,-0.027
2016/4/2 0:00,-1,-0.764150943,157,-0.054545455,-0.090909091,-0.284210526,0,-0.027
2016/4/2 0:15,-1,-0.764150943,153,-0.066666667,-0.090909091,-0.263157895,0,-0.027
2016/4/2 0:30,-1,-0.764150943,151,-0.082828283,-0.090909091,-0.242105263,0,-0.027
2016/4/2 0:45,-1,-0.754716981,148,-0.094949495,-0.090909091,-0.242105263,0,-0.027
2016/4/2 1:00,-1,-0.754716981,143,-0.107070707,-0.090909091,-0.221052632,0,-0.027
2016/4/2 1:15,-1,-0.745283019,141,-0.119191919,-0.090909091,-0.2,0,-0.027
2016/4/2 1:30,-1,-0.735849057,139,-0.131313131,-0.090909091,-0.2,0,-0.027
2016/4/2 1:45,-1,-0.726415094,136,-0.143434343,-0.090909091,-0.178947368,0,-0.027
2016/4/2 2:00,-1,-0.716981132,134,-0.151515152,-0.090909091,-0.157894737,0,-0.027
2016/4/2 2:15,-1,-0.70754717,132,-0.15959596,-0.090909091,-0.157894737,0,-0.027
2016/4/2 2:30,-1,-0.698113208,129,-0.167676768,-0.090909091,-0.136842105,0,-0.027
2016/4/2 2:45,-1,-0.688679245,128,-0.175757576,-0.090909091,-0.115789474,0,-0.027
2016/4/2 3:00,-1,-0.679245283,126,-0.17979798,-0.090909091,-0.115789474,0,-0.027
2016/4/2 3:15,-1,-0.660377358,122,-0.183838384,-0.090909091,-0.115789474,0,-0.027
2016/4/2 3:30,-1,-0.669811321,119,-0.187878788,-0.090909091,-0.115789474,0,-0.027
2016/4/2 3:45,-1,-0.660377358,117,-0.191919192,-0.090909091,-0.094736842,0,-0.027
2016/4/2 4:00,-1,-0.650943396,114,-0.195959596,-0.090909091,-0.094736842,0,-0.027
2016/4/2 4:15,-1,-0.650943396,112,-0.2,-0.090909091,-0.094736842,0,-0.027
2016/4/2 4:30,-1,-0.650943396,110,-0.204040404,-0.090909091,-0.073684211,0,-0.027
2016/4/2 4:45,-1,-0.650943396,109,-0.204040404,-0.090909091,-0.073684211,0,-0.027
2016/4/2 5:00,-1,-0.650943396,107,-0.204040404,-0.090909091,-0.073684211,0,-0.027
2016/4/2 5:15,-1,-0.669811321,106,-0.208080808,-0.090909091,-0.073684211,0,-0.027
2016/4/2 5:30,-1,-0.679245283,105,-0.212121212,-0.090909091,-0.052631579,0,-0.027
2016/4/2 5:45,-1,-0.688679245,104,-0.212121212,-0.090909091,-0.031578947,0,-0.027
2016/4/2 6:00,-1,-0.70754717,103,-0.212121212,-0.090909091,-0.031578947,0,-0.027
2016/4/2 6:15,-1,-0.726415094,102,-0.216161616,-0.090909091,-0.031578947,0,-0.027
2016/4/2 6:30,-1,-0.754716981,101,-0.216161616,-0.03030303,-0.010526316,0,-0.027
2016/4/2 6:45,-1,-0.783018868,100,-0.216161616,-0.03030303,0.010526316,0,-0.021
2016/4/2 7:00,-1,-0.811320755,101,-0.216161616,-0.03030303,0.010526316,13.511,0.096667
2016/4/2 7:15,-0.971724788,-0.830188679,99,-0.212121212,-0.03030303,0.010526316,32.711,0.262
2016/4/2 7:30,-0.915174364,-0.849056604,97,-0.208080808,-0.03030303,0.010526316,49.422,0.455333
2016/4/2 7:45,-0.856738926,-0.877358491,99,-0.2,0.03030303,0.010526316,58.311,0.538333
2016/4/2 8:00,-0.800188501,-0.905660377,96,-0.195959596,0.03030303,0.010526316,103.822,1.032
2016/4/2 8:15,-0.732327992,-0.924528302,90,-0.187878788,0.03030303,0.010526316,120.889,1.188
2016/4/2 8:30,-0.653157399,-0.933962264,90,-0.175757576,0.090909091,-0.010526316,147.2,1.42167
2016/4/2 8:45,-0.573986805,-0.943396226,81,-0.167676768,0.090909091,-0.031578947,200.889,1.942
2016/4/2 9:00,-0.494816211,-0.962264151,76,-0.155555556,0.090909091,-0.031578947,242.489,2.46833
2016/4/2 9:15,-0.419415646,-0.971698113,72,-0.143434343,0.090909091,-0.052631579,248.178,2.49033
2016/4/2 9:30,-0.349670123,-0.971698113,45,-0.123232323,0.090909091,-0.094736842,198.755,1.985
2016/4/2 9:45,-0.278039585,-0.971698113,18,-0.107070707,0.090909091,-0.136842105,194.845,2.03433
2016/4/2 10:00,-0.206409048,-0.971698113,18,-0.090909091,0.090909091,-0.157894737,148.978,1.55067
2016/4/2 10:15,-0.129123468,-0.971698113,0,-0.070707071,0.090909091,-0.178947368,140.445,1.51667
2016/4/2 10:30,-0.046182846,-0.971698113,0,-0.050505051,0.090909091,-0.221052632,165.689,1.673
2016/4/2 10:45,0.036757776,-0.971698113,0,-0.034343434,0.090909091,-0.242105263,471.111,4.522
2016/4/2 11:00,0.121583412,-0.981132075,0,-0.014141414,0.090909091,-0.263157895,905.244,8.36733
2016/4/2 11:15,0.200754006,-0.981132075,0,0.006060606,0.090909091,-0.284210526,938.311,8.77333
2016/4/2 11:30,0.274269557,-1,0,0.026262626,0.090909091,-0.305263158,968.533,8.88033
2016/4/2 11:45,0.347785108,-0.990566038,180,0.046464646,0.090909091,-0.326315789,1000.89,9.136
2016/4/2 12:00,0.42130066,-0.981132075,180,0.066666667,0.03030303,-0.347368421,1026.84,7.88833
2016/4/2 12:15,0.470311027,-0.971698113,180,0.086868687,0.03030303,-0.368421053,1049.6,9.37833
2016/4/2 12:30,0.492931197,-0.952830189,180,0.103030303,0.03030303,-0.389473684,1064.18,7.231
2016/4/2 12:45,0.517436381,-0.943396226,180,0.123232323,-0.03030303,-0.410526316,1065.6,7.75333
2016/4/2 13:00,0.541941565,-0.933962264,180,0.143434343,-0.03030303,-0.431578947,1069.87,6.58033
2016/4/2 13:15,0.56267672,-0.91509434,180,0.15959596,-0.03030303,-0.452631579,1065.24,7.26067
2016/4/2 13:30,0.583411876,-0.905660377,180,0.175757576,-0.03030303,-0.473684211,1062.76,9.32067
2016/4/2 13:45,0.604147031,-0.896226415,175,0.195959596,-0.03030303,-0.494736842,1044.62,9.46633
2016/4/2 14:00,0.622997172,-0.886792453,175,0.212121212,-0.090909091,-0.494736842,1034.31,9.06
2016/4/2 14:15,0.624882187,-0.886792453,171,0.228282828,-0.090909091,-0.515789474,1025.78,9.402
2016/4/2 14:30,0.609802074,-0.886792453,166,0.244444444,-0.090909091,-0.536842105,988.444,8.05367
2016/4/2 14:45,0.596606975,-0.886792453,160,0.256565657,-0.151515152,-0.557894737,800.356,6.1
2016/4/2 15:00,0.581526861,-0.896226415,153,0.272727273,-0.151515152,-0.578947368,851.556,8.21567
2016/4/2 15:15,0.54005655,-0.886792453,149,0.284848485,-0.151515152,-0.6,457.6,4.78967
2016/4/2 15:30,0.472196041,-0.896226415,142,0.296969697,-0.151515152,-0.621052632,446.933,4.34067
2016/4/2 15:45,0.402450518,-0.896226415,135,0.309090909,-0.151515152,-0.621052632,698.667,6.611
2016/4/2 16:00,0.334590009,-0.886792453,125,0.317171717,-0.212121212,-0.642105263,610.489,5.88733
2016/4/2 16:15,0.247879359,-0.877358491,119,0.325252525,-0.212121212,-0.663157895,390.756,3.82133
2016/4/2 16:30,0.140433553,-0.877358491,119,0.329292929,-0.212121212,-0.663157895,344.533,3.35167
2016/4/2 16:45,0.032987747,-0.877358491,113,0.329292929,-0.272727273,-0.663157895,344.889,3.56733
2016/4/2 17:00,-0.074458058,-0.867924528,107,0.333333333,-0.272727273,-0.684210526,217.956,2.086
2016/4/2 17:15,-0.178133836,-0.867924528,111,0.333333333,-0.272727273,-0.663157895,223.289,2.18733
2016/4/2 17:30,-0.278039585,-0.867924528,115,0.325252525,-0.272727273,-0.663157895,161.422,1.576
2016/4/2 17:45,-0.377945335,-0.858490566,118,0.317171717,-0.272727273,-0.642105263,135.822,1.29967
2016/4/2 18:00,-0.477851084,-0.858490566,122,0.313131313,-0.272727273,-0.621052632,100.622,0.966667
2016/4/2 18:15,-0.568331762,-0.849056604,125,0.305050505,-0.272727273,-0.6,76.089,0.710667
2016/4/2 18:30,-0.647502356,-0.839622642,130,0.292929293,-0.272727273,-0.578947368,55.4663,0.511333
2016/4/2 18:45,-0.72667295,-0.830188679,137,0.280808081,-0.212121212,-0.557894737,36.6223,0.33
2016/4/2 19:00,-0.807728558,-0.830188679,142,0.268686869,-0.212121212,-0.515789474,20.267,0.172667
2016/4/2 19:15,-0.866163996,-0.820754717,145,0.256565657,-0.212121212,-0.494736842,4.62233,0.026667
2016/4/2 19:30,-0.903864279,-0.811320755,150,0.24040404,-0.151515152,-0.473684211,0,-0.023667
2016/4/2 19:45,-0.943449576,-0.801886792,155,0.224242424,-0.151515152,-0.431578947,0,-0.022
2016/4/2 20:00,-0.981149859,-0.79245283,159,0.212121212,-0.151515152,-0.410526316,0,-0.022
2016/4/2 20:15,-1,-0.783018868,162,0.2,-0.151515152,-0.389473684,0,-0.022
2016/4/2 20:30,-1,-0.783018868,165,0.183838384,-0.151515152,-0.368421053,0,-0.022
2016/4/2 20:45,-1,-0.783018868,167,0.167676768,-0.090909091,-0.347368421,0,-0.022
2016/4/2 21:00,-1,-0.783018868,170,0.155555556,-0.090909091,-0.326315789,0,-0.027
2016/4/2 21:15,-1,-0.783018868,173,0.143434343,-0.090909091,-0.326315789,0,-0.027
2016/4/2 21:30,-1,-0.783018868,175,0.131313131,-0.090909091,-0.305263158,0,-0.022333
2016/4/2 21:45,-1,-0.783018868,178,0.119191919,-0.090909091,-0.284210526,0,-0.022
2016/4/2 22:00,-1,-0.783018868,180,0.107070707,-0.090909091,-0.284210526,0,-0.022
2016/4/2 22:15,-1,-0.783018868,182,0.094949495,-0.090909091,-0.284210526,0,-0.022
